error,tidy_url
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2464 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/lc/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://llt.msu.edu/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2675 milliseconds with 0 bytes received
",http://revistas.ucr.ac.cr/index.php/lankesteriana/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://riviste.unimi.it/index.php/lanx/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.lajss.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://larrlasa.org/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/lpts
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://foucaldien.net/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://www.leanconstructionjournal.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 5227 bytes received
",http://lsj.cnrs.edu.lb/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://riviste.unimi.it/index.php/lebenswelt/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1461 milliseconds with 0 bytes received
",https://ejurnal.unilak.ac.id/index.php/lectura
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2152 milliseconds with 0 bytes received
",http://ice-snow.igras.ru/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1473 milliseconds with 0 bytes received
",https://www.degruyter.com/view/j/lart
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1837 milliseconds with 4180 bytes received
",http://jurnal.unimus.ac.id/index.php/lensa/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/forj
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1069 milliseconds with 12686 bytes received
",http://letras.unmsm.edu.pe/rl
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",https://www.lirgjournal.org.uk/index.php/lir
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: www.lifespan.it
",http://www.lifespan.it
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3001 milliseconds
",http://liminar.cesmeca.mx
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/limre
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2472 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/lingua
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 874941 milliseconds with 19883 bytes received
",http://journal.um-surabaya.ac.id/index.php/lingua/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/linpo
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/lincu
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://revistas.ufg.br/lep/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/languange
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.unud.ac.id/index.php/linguistika
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 43152 bytes received
",http://ejournal.poltekkes-smg.ac.id/ojs/index.php/link/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://journal.unnes.ac.id/sju/index.php/laa
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 771 milliseconds with 0 bytes received
",http://lim.bntu.by/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3001 milliseconds
",http://journal.uny.ac.id/index.php/litera/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://cascavel.ufsm.br/revistas/ojs-2.2.2/index.php/la
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/lasr
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2300 milliseconds with 0 bytes received
",http://solarphysics.livingreviews.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1870 milliseconds with 0 bytes received
",http://e-journal.usd.ac.id/index.php/llt/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 113 milliseconds with 0 bytes received
",http://www.losguardo.net/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.degruyter.com/view/j/logi
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/jlst
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/lontar
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1 milliseconds with 0 out of 0 bytes received
",http://luz.uho.edu.cu/index.php/luz/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",https://journal.stitpemalang.ac.id/index.php/madaniyah/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.uv.es/index.php/mclm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",https://www.mahkuscript.com/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",https://jurnal.ugm.ac.id/mgi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journal.bio.unsoed.ac.id/index.php/biosfera/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/mip
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jte
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journal.fk.unpad.ac.id/index.php/mkb/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2299 milliseconds with 0 bytes received
",http://jurnal.ugm.ac.id/mkgi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://jurnal.ugm.ac.id/tradmedj/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2595 milliseconds with 8548 out of 13463 bytes received
",http://jsw.um.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 1862 bytes received
",http://journal.muq.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2613 milliseconds with 10 out of 11133 bytes received
",https://jcl.ut.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: certificate has expired
",https://koomeshjournal.semums.ac.ir
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2271 milliseconds with 12352 out of 12954 bytes received
",http://jhs.um.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1460 milliseconds with 0 bytes received
",http://mnj.ub.ac.id/index.php/mnj/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://e-mfp.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",https://www.zibelinepub.com/index.php/malaysian-journal-of-geosciences/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1363 milliseconds with 0 bytes received
",https://www.zibelinepub.com/index.php/malaysian-journal-of-sustainable-agriculture-mjsa/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://www.morthoj.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 9257 bytes received
",https://mirjo.maltesas.my/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/manment
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://journal.unnes.ac.id/sju/index.php/maj
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1575 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/mper
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: mi.bxb.ro
",http://mi.bxb.ro/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1805 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/mmcks
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2681 milliseconds with 0 bytes received
",http://mfr.edp-open.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1962 milliseconds with 0 bytes received
",http://marcoele.com/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1758 milliseconds with 7460 bytes received
",http://e-journal.unair.ac.id/index.php/mkp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2708 milliseconds with 0 bytes received
",http://www.matec-conferences.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 714 milliseconds with 0 bytes received
",http://mathm.elpub.ru
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.degruyter.com/view/j/rmzmag
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1740 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/msac
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/msp
